ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-02-24 10:42:00+00:00,33,1,42140878,6864.0,6865.75,6864.0,6865.5,94,ES.c.0
2026-02-24 10:43:00+00:00,33,1,42140878,6866.0,6866.5,6865.5,6866.0,167,ES.c.0
2026-02-24 10:44:00+00:00,33,1,42140878,6866.0,6867.0,6866.0,6867.0,238,ES.c.0
2026-02-24 10:45:00+00:00,33,1,42140878,6866.75,6866.75,6866.0,6866.5,78,ES.c.0
2026-02-24 10:46:00+00:00,33,1,42140878,6866.25,6866.5,6865.25,6865.5,53,ES.c.0
2026-02-24 10:47:00+00:00,33,1,42140878,6865.75,6865.75,6864.0,6864.0,126,ES.c.0
2026-02-24 10:48:00+00:00,33,1,42140878,6864.0,6864.0,6862.75,6863.25,169,ES.c.0
2026-02-24 10:49:00+00:00,33,1,42140878,6863.25,6864.0,6863.0,6863.5,104,ES.c.0
2026-02-24 10:50:00+00:00,33,1,42140878,6863.5,6864.25,6863.0,6863.25,143,ES.c.0
2026-02-24 10:51:00+00:00,33,1,42140878,6863.75,6864.25,6862.5,6863.0,269,ES.c.0
2026-02-24 10:52:00+00:00,33,1,42140878,6863.0,6864.0,6862.75,6864.0,164,ES.c.0
2026-02-24 10:53:00+00:00,33,1,42140878,6864.25,6864.25,6863.5,6863.75,80,ES.c.0
2026-02-24 10:54:00+00:00,33,1,42140878,6864.0,6866.0,6864.0,6865.75,194,ES.c.0
2026-02-24 10:55:00+00:00,33,1,42140878,6866.0,6866.25,6865.25,6866.0,121,ES.c.0
2026-02-24 10:56:00+00:00,33,1,42140878,6866.25,6866.25,6865.25,6865.75,147,ES.c.0
2026-02-24 10:57:00+00:00,33,1,42140878,6866.0,6866.25,6865.75,6866.25,67,ES.c.0
2026-02-24 10:58:00+00:00,33,1,42140878,6866.0,6866.5,6865.75,6865.75,81,ES.c.0
2026-02-24 10:59:00+00:00,33,1,42140878,6865.75,6866.0,6865.5,6866.0,91,ES.c.0
2026-02-24 11:00:00+00:00,33,1,42140878,6866.25,6867.75,6865.75,6866.75,608,ES.c.0
2026-02-24 11:01:00+00:00,33,1,42140878,6866.75,6867.5,6865.75,6866.0,187,ES.c.0
2026-02-24 11:02:00+00:00,33,1,42140878,6866.0,6866.75,6865.5,6866.75,256,ES.c.0
2026-02-24 11:03:00+00:00,33,1,42140878,6866.75,6869.25,6866.75,6869.0,263,ES.c.0
2026-02-24 11:04:00+00:00,33,1,42140878,6869.0,6869.0,6868.0,6868.0,161,ES.c.0
2026-02-24 11:05:00+00:00,33,1,42140878,6868.0,6868.5,6867.5,6868.5,212,ES.c.0
2026-02-24 11:06:00+00:00,33,1,42140878,6868.5,6869.25,6868.25,6869.0,280,ES.c.0
2026-02-24 11:07:00+00:00,33,1,42140878,6869.0,6869.25,6868.5,6869.0,99,ES.c.0
2026-02-24 11:08:00+00:00,33,1,42140878,6869.25,6869.25,6867.75,6867.75,104,ES.c.0
2026-02-24 11:09:00+00:00,33,1,42140878,6868.0,6868.0,6866.0,6866.0,196,ES.c.0
2026-02-24 11:10:00+00:00,33,1,42140878,6866.0,6866.25,6865.0,6865.75,237,ES.c.0
2026-02-24 11:11:00+00:00,33,1,42140878,6866.0,6867.0,6865.75,6866.5,155,ES.c.0
2026-02-24 11:12:00+00:00,33,1,42140878,6866.5,6866.5,6865.75,6866.25,86,ES.c.0
2026-02-24 11:13:00+00:00,33,1,42140878,6866.25,6866.25,6865.5,6865.75,158,ES.c.0
2026-02-24 11:14:00+00:00,33,1,42140878,6865.5,6865.75,6864.25,6864.25,181,ES.c.0
2026-02-24 11:15:00+00:00,33,1,42140878,6864.5,6865.0,6863.75,6865.0,144,ES.c.0
2026-02-24 11:16:00+00:00,33,1,42140878,6865.25,6865.5,6864.5,6865.25,252,ES.c.0
2026-02-24 11:17:00+00:00,33,1,42140878,6865.25,6865.5,6865.0,6865.5,100,ES.c.0
2026-02-24 11:18:00+00:00,33,1,42140878,6865.25,6865.75,6864.5,6864.75,132,ES.c.0
2026-02-24 11:19:00+00:00,33,1,42140878,6864.5,6864.5,6863.75,6863.75,183,ES.c.0
2026-02-24 11:20:00+00:00,33,1,42140878,6864.0,6864.25,6862.75,6863.5,249,ES.c.0
2026-02-24 11:21:00+00:00,33,1,42140878,6863.25,6863.5,6863.0,6863.25,130,ES.c.0
2026-02-24 11:22:00+00:00,33,1,42140878,6863.25,6863.75,6862.25,6862.5,117,ES.c.0
2026-02-24 11:23:00+00:00,33,1,42140878,6862.5,6862.5,6861.5,6861.75,160,ES.c.0
2026-02-24 11:24:00+00:00,33,1,42140878,6862.0,6862.75,6861.75,6862.0,130,ES.c.0
2026-02-24 11:25:00+00:00,33,1,42140878,6862.0,6863.75,6861.75,6863.5,122,ES.c.0
2026-02-24 11:26:00+00:00,33,1,42140878,6863.5,6863.5,6862.5,6863.25,115,ES.c.0
2026-02-24 11:27:00+00:00,33,1,42140878,6863.25,6863.25,6862.5,6862.75,45,ES.c.0
2026-02-24 11:28:00+00:00,33,1,42140878,6862.5,6862.75,6862.25,6862.5,91,ES.c.0
2026-02-24 11:29:00+00:00,33,1,42140878,6862.25,6863.25,6862.25,6862.75,72,ES.c.0
2026-02-24 11:30:00+00:00,33,1,42140878,6863.0,6863.25,6862.5,6863.25,97,ES.c.0
2026-02-24 11:31:00+00:00,33,1,42140878,6863.25,6864.25,6863.25,6863.75,122,ES.c.0
2026-02-24 11:32:00+00:00,33,1,42140878,6863.75,6864.0,6863.5,6864.0,100,ES.c.0
2026-02-24 11:33:00+00:00,33,1,42140878,6863.75,6863.75,6863.25,6863.5,93,ES.c.0
2026-02-24 11:34:00+00:00,33,1,42140878,6863.5,6863.75,6862.5,6862.5,151,ES.c.0
2026-02-24 11:35:00+00:00,33,1,42140878,6862.5,6862.5,6861.0,6861.75,268,ES.c.0
2026-02-24 11:36:00+00:00,33,1,42140878,6861.75,6863.0,6861.5,6862.75,181,ES.c.0
2026-02-24 11:37:00+00:00,33,1,42140878,6862.75,6862.75,6862.0,6862.0,92,ES.c.0
2026-02-24 11:38:00+00:00,33,1,42140878,6861.5,6862.25,6861.25,6861.75,272,ES.c.0
2026-02-24 11:39:00+00:00,33,1,42140878,6861.75,6861.75,6860.25,6860.5,172,ES.c.0
2026-02-24 11:40:00+00:00,33,1,42140878,6860.25,6861.0,6859.75,6860.75,119,ES.c.0
2026-02-24 11:41:00+00:00,33,1,42140878,6860.75,6861.5,6860.5,6861.0,144,ES.c.0
2026-02-24 11:42:00+00:00,33,1,42140878,6861.0,6861.0,6860.25,6860.5,83,ES.c.0
2026-02-24 11:43:00+00:00,33,1,42140878,6860.5,6861.25,6860.25,6861.25,79,ES.c.0
2026-02-24 11:44:00+00:00,33,1,42140878,6861.0,6862.25,6861.0,6861.75,148,ES.c.0
2026-02-24 11:45:00+00:00,33,1,42140878,6861.75,6863.75,6861.75,6863.75,198,ES.c.0
2026-02-24 11:46:00+00:00,33,1,42140878,6863.75,6864.0,6863.25,6863.25,111,ES.c.0
2026-02-24 11:47:00+00:00,33,1,42140878,6863.0,6863.0,6862.25,6862.5,81,ES.c.0
2026-02-24 11:48:00+00:00,33,1,42140878,6862.25,6862.5,6861.5,6862.25,61,ES.c.0
2026-02-24 11:49:00+00:00,33,1,42140878,6862.0,6862.0,6860.75,6861.0,91,ES.c.0
2026-02-24 11:50:00+00:00,33,1,42140878,6861.0,6862.5,6860.75,6862.5,98,ES.c.0
2026-02-24 11:51:00+00:00,33,1,42140878,6862.5,6862.75,6861.0,6861.25,120,ES.c.0
2026-02-24 11:52:00+00:00,33,1,42140878,6861.5,6862.75,6861.5,6861.75,101,ES.c.0
2026-02-24 11:53:00+00:00,33,1,42140878,6861.5,6861.5,6861.0,6861.25,36,ES.c.0
2026-02-24 11:54:00+00:00,33,1,42140878,6861.0,6861.75,6860.75,6861.25,110,ES.c.0
2026-02-24 11:55:00+00:00,33,1,42140878,6861.5,6862.0,6861.0,6862.0,138,ES.c.0
2026-02-24 11:56:00+00:00,33,1,42140878,6862.25,6863.0,6862.25,6863.0,177,ES.c.0
2026-02-24 11:57:00+00:00,33,1,42140878,6863.0,6864.0,6861.5,6863.25,665,ES.c.0
2026-02-24 11:58:00+00:00,33,1,42140878,6863.0,6864.25,6863.0,6863.75,219,ES.c.0
2026-02-24 11:59:00+00:00,33,1,42140878,6863.75,6865.0,6863.75,6864.5,220,ES.c.0
2026-02-24 12:00:00+00:00,33,1,42140878,6864.5,6867.0,6863.5,6864.75,2325,ES.c.0
2026-02-24 12:01:00+00:00,33,1,42140878,6864.5,6866.75,6863.25,6865.75,898,ES.c.0
2026-02-24 12:02:00+00:00,33,1,42140878,6865.75,6867.25,6865.0,6867.25,482,ES.c.0
2026-02-24 12:03:00+00:00,33,1,42140878,6867.5,6868.5,6866.75,6867.0,484,ES.c.0
2026-02-24 12:04:00+00:00,33,1,42140878,6867.25,6867.25,6865.25,6867.0,476,ES.c.0
2026-02-24 12:05:00+00:00,33,1,42140878,6867.25,6868.75,6867.0,6868.75,455,ES.c.0
2026-02-24 12:06:00+00:00,33,1,42140878,6869.0,6871.5,6868.75,6869.75,757,ES.c.0
2026-02-24 12:07:00+00:00,33,1,42140878,6869.75,6870.0,6868.5,6868.5,316,ES.c.0
2026-02-24 12:08:00+00:00,33,1,42140878,6868.25,6868.5,6867.0,6867.75,380,ES.c.0
2026-02-24 12:09:00+00:00,33,1,42140878,6867.5,6868.25,6866.0,6866.75,357,ES.c.0
2026-02-24 12:10:00+00:00,33,1,42140878,6866.75,6867.0,6864.5,6864.5,346,ES.c.0
2026-02-24 12:11:00+00:00,33,1,42140878,6864.75,6865.5,6864.0,6864.25,251,ES.c.0
2026-02-24 12:12:00+00:00,33,1,42140878,6864.5,6867.5,6864.0,6867.25,386,ES.c.0
2026-02-24 12:13:00+00:00,33,1,42140878,6867.25,6868.25,6866.0,6868.25,459,ES.c.0
2026-02-24 12:14:00+00:00,33,1,42140878,6868.0,6868.5,6866.0,6866.25,406,ES.c.0
2026-02-24 12:15:00+00:00,33,1,42140878,6866.25,6866.75,6865.25,6865.25,213,ES.c.0
2026-02-24 12:16:00+00:00,33,1,42140878,6865.5,6865.5,6862.75,6862.75,242,ES.c.0
2026-02-24 12:17:00+00:00,33,1,42140878,6863.0,6864.25,6862.75,6863.0,215,ES.c.0
2026-02-24 12:18:00+00:00,33,1,42140878,6863.0,6863.0,6861.0,6862.0,272,ES.c.0
2026-02-24 12:19:00+00:00,33,1,42140878,6862.0,6862.0,6861.0,6861.75,227,ES.c.0
2026-02-24 12:20:00+00:00,33,1,42140878,6861.75,6862.0,6861.25,6861.25,218,ES.c.0
2026-02-24 12:21:00+00:00,33,1,42140878,6861.25,6862.0,6860.75,6861.25,179,ES.c.0
2026-02-24 12:22:00+00:00,33,1,42140878,6861.5,6862.0,6860.25,6861.75,266,ES.c.0
2026-02-24 12:23:00+00:00,33,1,42140878,6862.0,6862.5,6859.0,6859.5,587,ES.c.0
2026-02-24 12:24:00+00:00,33,1,42140878,6859.5,6860.5,6858.25,6860.0,344,ES.c.0
2026-02-24 12:25:00+00:00,33,1,42140878,6860.25,6861.0,6859.75,6859.75,188,ES.c.0
2026-02-24 12:26:00+00:00,33,1,42140878,6860.0,6861.0,6859.75,6861.0,181,ES.c.0
2026-02-24 12:27:00+00:00,33,1,42140878,6861.25,6862.25,6860.75,6861.25,418,ES.c.0
2026-02-24 12:28:00+00:00,33,1,42140878,6861.0,6861.25,6858.75,6860.0,302,ES.c.0
2026-02-24 12:29:00+00:00,33,1,42140878,6860.0,6860.5,6859.0,6859.0,178,ES.c.0
2026-02-24 12:30:00+00:00,33,1,42140878,6859.0,6859.25,6857.25,6857.5,733,ES.c.0
2026-02-24 12:31:00+00:00,33,1,42140878,6857.75,6858.5,6857.0,6858.0,389,ES.c.0
2026-02-24 12:32:00+00:00,33,1,42140878,6857.75,6857.75,6856.25,6857.5,397,ES.c.0
2026-02-24 12:33:00+00:00,33,1,42140878,6857.25,6857.25,6856.0,6856.75,397,ES.c.0
2026-02-24 12:34:00+00:00,33,1,42140878,6856.75,6857.0,6854.75,6855.25,385,ES.c.0
2026-02-24 12:35:00+00:00,33,1,42140878,6855.5,6855.5,6852.5,6854.75,907,ES.c.0
2026-02-24 12:36:00+00:00,33,1,42140878,6855.0,6855.25,6852.25,6853.0,449,ES.c.0
2026-02-24 12:37:00+00:00,33,1,42140878,6853.25,6853.75,6852.0,6852.75,546,ES.c.0
2026-02-24 12:38:00+00:00,33,1,42140878,6853.25,6854.0,6852.5,6853.0,345,ES.c.0
2026-02-24 12:39:00+00:00,33,1,42140878,6853.0,6853.5,6851.25,6851.5,470,ES.c.0
2026-02-24 12:40:00+00:00,33,1,42140878,6851.5,6851.5,6847.25,6847.75,1372,ES.c.0
2026-02-24 12:41:00+00:00,33,1,42140878,6847.75,6850.25,6847.25,6848.5,780,ES.c.0
2026-02-24 12:42:00+00:00,33,1,42140878,6848.5,6849.75,6847.0,6849.25,742,ES.c.0
2026-02-24 12:43:00+00:00,33,1,42140878,6849.25,6849.25,6847.5,6848.5,452,ES.c.0
2026-02-24 12:44:00+00:00,33,1,42140878,6848.75,6850.0,6848.5,6850.0,538,ES.c.0
2026-02-24 12:45:00+00:00,33,1,42140878,6850.0,6850.5,6848.25,6849.0,569,ES.c.0
2026-02-24 12:46:00+00:00,33,1,42140878,6848.75,6849.75,6847.5,6847.5,304,ES.c.0
2026-02-24 12:47:00+00:00,33,1,42140878,6847.5,6848.75,6845.75,6847.75,970,ES.c.0
2026-02-24 12:48:00+00:00,33,1,42140878,6847.5,6848.0,6845.75,6846.0,239,ES.c.0
2026-02-24 12:49:00+00:00,33,1,42140878,6846.25,6847.0,6845.75,6846.5,390,ES.c.0
2026-02-24 12:50:00+00:00,33,1,42140878,6846.75,6849.75,6846.5,6848.75,395,ES.c.0
2026-02-24 12:51:00+00:00,33,1,42140878,6848.75,6849.25,6846.5,6846.5,266,ES.c.0
2026-02-24 12:52:00+00:00,33,1,42140878,6846.75,6849.75,6846.25,6849.75,396,ES.c.0
2026-02-24 12:53:00+00:00,33,1,42140878,6849.75,6852.0,6849.25,6850.75,627,ES.c.0
2026-02-24 12:54:00+00:00,33,1,42140878,6850.75,6852.25,6850.75,6851.75,562,ES.c.0
2026-02-24 12:55:00+00:00,33,1,42140878,6851.5,6851.75,6849.25,6850.0,502,ES.c.0
2026-02-24 12:56:00+00:00,33,1,42140878,6850.25,6851.25,6850.0,6850.75,201,ES.c.0
2026-02-24 12:57:00+00:00,33,1,42140878,6850.75,6851.75,6850.25,6850.75,325,ES.c.0
2026-02-24 12:58:00+00:00,33,1,42140878,6851.0,6851.0,6850.0,6850.25,149,ES.c.0
2026-02-24 12:59:00+00:00,33,1,42140878,6850.25,6850.5,6848.75,6850.0,380,ES.c.0
2026-02-24 13:00:00+00:00,33,1,42140878,6850.25,6852.5,6849.75,6852.0,719,ES.c.0
2026-02-24 13:01:00+00:00,33,1,42140878,6852.0,6854.0,6851.25,6852.75,763,ES.c.0
2026-02-24 13:02:00+00:00,33,1,42140878,6853.0,6853.5,6851.25,6851.75,290,ES.c.0
2026-02-24 13:03:00+00:00,33,1,42140878,6851.5,6852.75,6850.75,6852.25,347,ES.c.0
2026-02-24 13:04:00+00:00,33,1,42140878,6852.25,6853.75,6851.5,6853.0,309,ES.c.0
2026-02-24 13:05:00+00:00,33,1,42140878,6852.75,6853.0,6851.5,6851.5,180,ES.c.0
2026-02-24 13:06:00+00:00,33,1,42140878,6851.75,6852.75,6851.0,6851.25,327,ES.c.0
2026-02-24 13:07:00+00:00,33,1,42140878,6851.25,6852.25,6850.5,6852.0,361,ES.c.0
2026-02-24 13:08:00+00:00,33,1,42140878,6851.75,6853.25,6851.75,6853.0,262,ES.c.0
2026-02-24 13:09:00+00:00,33,1,42140878,6853.25,6853.25,6849.25,6852.25,1096,ES.c.0
2026-02-24 13:10:00+00:00,33,1,42140878,6852.25,6852.5,6850.5,6852.5,257,ES.c.0
2026-02-24 13:11:00+00:00,33,1,42140878,6852.5,6853.25,6852.25,6852.5,261,ES.c.0
2026-02-24 13:12:00+00:00,33,1,42140878,6852.75,6853.25,6850.75,6851.0,349,ES.c.0
2026-02-24 13:13:00+00:00,33,1,42140878,6851.0,6851.25,6849.5,6850.0,325,ES.c.0
2026-02-24 13:14:00+00:00,33,1,42140878,6850.25,6850.75,6849.75,6850.75,158,ES.c.0
2026-02-24 13:15:00+00:00,33,1,42140878,6850.5,6851.5,6850.0,6851.0,220,ES.c.0
2026-02-24 13:16:00+00:00,33,1,42140878,6851.0,6851.25,6850.25,6851.0,370,ES.c.0
2026-02-24 13:17:00+00:00,33,1,42140878,6851.0,6851.0,6850.0,6851.0,236,ES.c.0
2026-02-24 13:18:00+00:00,33,1,42140878,6851.0,6852.25,6851.0,6851.75,309,ES.c.0
2026-02-24 13:19:00+00:00,33,1,42140878,6852.0,6855.0,6851.5,6853.5,948,ES.c.0
2026-02-24 13:20:00+00:00,33,1,42140878,6853.5,6854.25,6852.0,6852.5,711,ES.c.0
2026-02-24 13:21:00+00:00,33,1,42140878,6852.5,6852.5,6851.75,6851.75,216,ES.c.0
2026-02-24 13:22:00+00:00,33,1,42140878,6851.75,6853.75,6851.25,6853.75,334,ES.c.0
2026-02-24 13:23:00+00:00,33,1,42140878,6853.5,6854.25,6851.75,6852.5,391,ES.c.0
2026-02-24 13:24:00+00:00,33,1,42140878,6852.75,6854.0,6852.0,6854.0,279,ES.c.0
2026-02-24 13:25:00+00:00,33,1,42140878,6854.0,6856.75,6854.0,6856.0,675,ES.c.0
2026-02-24 13:26:00+00:00,33,1,42140878,6856.0,6856.0,6854.0,6855.5,387,ES.c.0
2026-02-24 13:27:00+00:00,33,1,42140878,6855.5,6855.5,6854.25,6855.25,191,ES.c.0
2026-02-24 13:28:00+00:00,33,1,42140878,6855.25,6856.5,6855.0,6856.5,313,ES.c.0
2026-02-24 13:29:00+00:00,33,1,42140878,6856.5,6857.75,6856.25,6857.5,359,ES.c.0
2026-02-24 13:30:00+00:00,33,1,42140878,6857.5,6860.5,6857.5,6859.75,1136,ES.c.0
2026-02-24 13:31:00+00:00,33,1,42140878,6860.0,6860.25,6858.25,6859.75,609,ES.c.0
2026-02-24 13:32:00+00:00,33,1,42140878,6859.75,6859.75,6857.0,6857.5,462,ES.c.0
2026-02-24 13:33:00+00:00,33,1,42140878,6857.25,6857.25,6856.0,6857.0,354,ES.c.0
2026-02-24 13:34:00+00:00,33,1,42140878,6857.0,6858.25,6856.5,6857.25,229,ES.c.0
2026-02-24 13:35:00+00:00,33,1,42140878,6857.25,6857.75,6855.75,6857.25,275,ES.c.0
2026-02-24 13:36:00+00:00,33,1,42140878,6857.0,6857.25,6855.5,6855.5,326,ES.c.0
2026-02-24 13:37:00+00:00,33,1,42140878,6855.5,6857.0,6855.5,6856.25,170,ES.c.0
2026-02-24 13:38:00+00:00,33,1,42140878,6856.25,6857.0,6855.5,6856.5,242,ES.c.0
2026-02-24 13:39:00+00:00,33,1,42140878,6856.5,6856.5,6854.5,6854.75,609,ES.c.0
2026-02-24 13:40:00+00:00,33,1,42140878,6854.75,6855.5,6853.75,6855.25,387,ES.c.0
2026-02-24 13:41:00+00:00,33,1,42140878,6855.25,6858.75,6855.25,6858.5,626,ES.c.0
2026-02-24 13:42:00+00:00,33,1,42140878,6858.25,6860.25,6858.25,6859.25,493,ES.c.0
2026-02-24 13:43:00+00:00,33,1,42140878,6859.25,6861.75,6859.0,6861.5,564,ES.c.0
2026-02-24 13:44:00+00:00,33,1,42140878,6861.75,6861.75,6860.5,6860.75,481,ES.c.0
2026-02-24 13:45:00+00:00,33,1,42140878,6860.75,6862.0,6860.75,6860.75,367,ES.c.0
2026-02-24 13:46:00+00:00,33,1,42140878,6860.75,6862.0,6860.5,6861.75,422,ES.c.0
2026-02-24 13:47:00+00:00,33,1,42140878,6861.75,6863.25,6861.75,6862.75,568,ES.c.0
2026-02-24 13:48:00+00:00,33,1,42140878,6863.0,6864.5,6862.75,6864.5,625,ES.c.0
2026-02-24 13:49:00+00:00,33,1,42140878,6864.5,6864.5,6862.25,6862.5,427,ES.c.0
2026-02-24 13:50:00+00:00,33,1,42140878,6862.5,6863.5,6862.0,6863.0,439,ES.c.0
2026-02-24 13:51:00+00:00,33,1,42140878,6863.25,6864.5,6862.5,6862.5,260,ES.c.0
2026-02-24 13:52:00+00:00,33,1,42140878,6862.5,6862.5,6861.5,6862.5,401,ES.c.0
2026-02-24 13:53:00+00:00,33,1,42140878,6862.25,6863.0,6862.0,6862.75,356,ES.c.0
2026-02-24 13:54:00+00:00,33,1,42140878,6863.0,6864.25,6862.5,6864.0,394,ES.c.0
2026-02-24 13:55:00+00:00,33,1,42140878,6864.0,6866.25,6863.75,6865.25,960,ES.c.0
2026-02-24 13:56:00+00:00,33,1,42140878,6865.5,6866.0,6864.75,6865.25,397,ES.c.0
2026-02-24 13:57:00+00:00,33,1,42140878,6865.25,6865.5,6863.75,6864.75,451,ES.c.0
2026-02-24 13:58:00+00:00,33,1,42140878,6864.75,6865.0,6863.75,6864.0,294,ES.c.0
2026-02-24 13:59:00+00:00,33,1,42140878,6864.0,6864.25,6863.0,6863.25,301,ES.c.0
2026-02-24 14:00:00+00:00,33,1,42140878,6863.25,6863.25,6861.75,6862.75,567,ES.c.0
2026-02-24 14:01:00+00:00,33,1,42140878,6863.0,6863.0,6862.25,6862.75,412,ES.c.0
2026-02-24 14:02:00+00:00,33,1,42140878,6862.75,6863.0,6861.5,6863.0,350,ES.c.0
2026-02-24 14:03:00+00:00,33,1,42140878,6863.0,6863.0,6861.5,6861.75,367,ES.c.0
2026-02-24 14:04:00+00:00,33,1,42140878,6861.75,6861.75,6859.0,6859.5,696,ES.c.0
2026-02-24 14:05:00+00:00,33,1,42140878,6859.5,6859.75,6859.0,6859.25,336,ES.c.0
2026-02-24 14:06:00+00:00,33,1,42140878,6859.0,6859.75,6858.0,6859.5,458,ES.c.0
2026-02-24 14:07:00+00:00,33,1,42140878,6859.5,6859.5,6858.0,6858.25,423,ES.c.0
2026-02-24 14:08:00+00:00,33,1,42140878,6858.25,6858.25,6856.75,6858.0,566,ES.c.0
2026-02-24 14:09:00+00:00,33,1,42140878,6858.0,6858.0,6857.25,6857.25,291,ES.c.0
2026-02-24 14:10:00+00:00,33,1,42140878,6857.0,6857.25,6856.0,6856.0,362,ES.c.0
2026-02-24 14:11:00+00:00,33,1,42140878,6856.0,6858.5,6855.75,6857.75,943,ES.c.0
2026-02-24 14:12:00+00:00,33,1,42140878,6857.75,6857.75,6856.25,6856.75,400,ES.c.0
2026-02-24 14:13:00+00:00,33,1,42140878,6856.75,6857.5,6855.25,6855.25,504,ES.c.0
2026-02-24 14:14:00+00:00,33,1,42140878,6855.25,6857.0,6854.0,6856.75,970,ES.c.0
2026-02-24 14:15:00+00:00,33,1,42140878,6856.75,6857.0,6855.0,6855.75,816,ES.c.0
2026-02-24 14:16:00+00:00,33,1,42140878,6856.0,6856.75,6855.5,6855.5,378,ES.c.0
2026-02-24 14:17:00+00:00,33,1,42140878,6855.5,6855.5,6854.5,6854.75,422,ES.c.0
2026-02-24 14:18:00+00:00,33,1,42140878,6854.75,6855.0,6853.25,6854.0,510,ES.c.0
2026-02-24 14:19:00+00:00,33,1,42140878,6854.0,6854.25,6852.5,6853.0,1631,ES.c.0
2026-02-24 14:20:00+00:00,33,1,42140878,6853.25,6853.5,6851.75,6852.75,837,ES.c.0
2026-02-24 14:21:00+00:00,33,1,42140878,6852.75,6853.25,6851.75,6852.0,548,ES.c.0
2026-02-24 14:22:00+00:00,33,1,42140878,6851.75,6852.25,6850.5,6851.25,634,ES.c.0
2026-02-24 14:23:00+00:00,33,1,42140878,6851.25,6852.0,6850.25,6851.25,770,ES.c.0
2026-02-24 14:24:00+00:00,33,1,42140878,6851.25,6851.75,6849.75,6850.25,730,ES.c.0
2026-02-24 14:25:00+00:00,33,1,42140878,6850.25,6850.5,6848.0,6849.75,962,ES.c.0
2026-02-24 14:26:00+00:00,33,1,42140878,6849.5,6850.25,6848.5,6850.0,702,ES.c.0
2026-02-24 14:27:00+00:00,33,1,42140878,6849.75,6851.75,6849.0,6849.5,1798,ES.c.0
2026-02-24 14:28:00+00:00,33,1,42140878,6849.5,6850.5,6848.5,6849.5,1395,ES.c.0
2026-02-24 14:29:00+00:00,33,1,42140878,6849.25,6849.25,6845.0,6847.25,3127,ES.c.0
2026-02-24 14:30:00+00:00,33,1,42140878,6847.5,6850.75,6843.75,6846.25,13730,ES.c.0
2026-02-24 14:31:00+00:00,33,1,42140878,6846.25,6846.75,6835.25,6837.0,9680,ES.c.0
2026-02-24 14:32:00+00:00,33,1,42140878,6837.0,6842.5,6835.5,6841.0,8737,ES.c.0
2026-02-24 14:33:00+00:00,33,1,42140878,6841.0,6842.5,6836.75,6838.0,5938,ES.c.0
2026-02-24 14:34:00+00:00,33,1,42140878,6838.0,6839.0,6834.25,6836.25,6210,ES.c.0
2026-02-24 14:35:00+00:00,33,1,42140878,6836.25,6837.0,6832.0,6834.25,8474,ES.c.0
2026-02-24 14:36:00+00:00,33,1,42140878,6834.0,6836.25,6828.5,6833.25,7442,ES.c.0
2026-02-24 14:37:00+00:00,33,1,42140878,6833.5,6837.25,6830.25,6836.5,6960,ES.c.0
2026-02-24 14:38:00+00:00,33,1,42140878,6836.5,6851.5,6835.75,6849.5,10694,ES.c.0
2026-02-24 14:39:00+00:00,33,1,42140878,6849.75,6855.0,6849.25,6851.5,9366,ES.c.0
2026-02-24 14:40:00+00:00,33,1,42140878,6851.5,6859.0,6850.75,6857.0,8178,ES.c.0
2026-02-24 14:41:00+00:00,33,1,42140878,6857.25,6864.0,6856.5,6863.5,7756,ES.c.0
2026-02-24 14:42:00+00:00,33,1,42140878,6863.5,6864.25,6859.0,6862.75,5308,ES.c.0
2026-02-24 14:43:00+00:00,33,1,42140878,6863.0,6865.0,6861.25,6863.75,5443,ES.c.0
2026-02-24 14:44:00+00:00,33,1,42140878,6864.0,6873.0,6864.0,6872.25,6567,ES.c.0
2026-02-24 14:45:00+00:00,33,1,42140878,6872.25,6874.75,6869.25,6873.0,7453,ES.c.0
2026-02-24 14:46:00+00:00,33,1,42140878,6873.0,6876.5,6870.75,6874.5,7127,ES.c.0
2026-02-24 14:47:00+00:00,33,1,42140878,6874.5,6878.75,6874.25,6877.25,5104,ES.c.0
2026-02-24 14:48:00+00:00,33,1,42140878,6877.5,6883.75,6874.25,6874.75,10696,ES.c.0
2026-02-24 14:49:00+00:00,33,1,42140878,6875.0,6878.75,6874.5,6877.75,6133,ES.c.0
2026-02-24 14:50:00+00:00,33,1,42140878,6877.75,6878.75,6873.0,6874.25,5586,ES.c.0
2026-02-24 14:51:00+00:00,33,1,42140878,6874.0,6877.5,6871.25,6875.0,5314,ES.c.0
2026-02-24 14:52:00+00:00,33,1,42140878,6875.25,6876.5,6873.0,6875.25,4823,ES.c.0
2026-02-24 14:53:00+00:00,33,1,42140878,6875.25,6875.75,6869.0,6871.0,5687,ES.c.0
2026-02-24 14:54:00+00:00,33,1,42140878,6871.0,6872.5,6868.0,6870.25,4955,ES.c.0
2026-02-24 14:55:00+00:00,33,1,42140878,6870.0,6870.25,6863.75,6864.5,6461,ES.c.0
2026-02-24 14:56:00+00:00,33,1,42140878,6864.5,6865.0,6859.25,6861.5,5723,ES.c.0
2026-02-24 14:57:00+00:00,33,1,42140878,6861.25,6866.75,6860.5,6861.5,4975,ES.c.0
2026-02-24 14:58:00+00:00,33,1,42140878,6861.25,6863.0,6857.75,6858.75,2981,ES.c.0
